10.02.2014	12:29:30
22	0
28	0
34	0
53	0
76	0
111	0
93	0
40	0
28	0
28	0
18	0
18	0
22	0
28	0
40	0
68	0
84	0
84	0
61	0
40	0
22	0
18	0
13	0
13	0
18	0
22	0
34	0
61	0
76	0
46	0
34	0
28	0
22	0
18	0
18	0
18	0
22	0
22	0
34	0
53	0
46	0
34	0
34	0
34	0
34	0
28	0
18	0
13	0
18	0
34	0
40	0
28	0
22	0
28	0
22	0
18	0
13	0
9	0
9	0
9	0
13	0
18	0
18	0
18	0
22	0
18	0
9	0
6	0
9	0
13	0
13	0
9	0
9	0
9	0
18	0
22	0
13	0
9	0
9	0
6	0
9	0
13	0
9	0
9	0
9	0
9	0
9	0
9	0
9	0
9	0
6	0
9	0
9	0
9	0
13	0
13	0
13	0
13	0
9	0
6	0
9	0
13	0
9	0
6	0
6	0
9	0
13	0
18	0
9	0
6	0
3	0
9	0
9	0
13	0
13	0
9	0
6	0
6	0
9	0
13	0
13	0
13	0
9	0
6	0
6	0
6	0
6	0
6	0
9	0
9	0
6	0
6	0
13	0
13	0
13	0
13	0
9	0
6	0
6	0
9	0
9	0
22	0
18	0
9	0
9	0
13	0
28	0
46	0
34	0
18	0
9	0
6	0
13	0
22	0
13	0
9	0
9	0
13	0
13	0
13	0
18	0
18	0
18	0
18	0
18	0
28	0
22	0
22	0
18	0
18	0
18	0
22	0
34	0
34	0
28	0
34	0
40	0
40	0
40	0
40	0
40	0
40	0

