1	28
2	28
3	34
4	46
5	34
6	22
7	34
8	40
9	28
10	34
11	46
12	53
13	46
14	34
15	28
16	22
17	34
18	46
19	46
20	28
21	22
22	34
23	40
24	34
25	28
26	22
27	22
28	28
29	28
30	34
31	34
32	28
33	34
34	40
35	40
36	34
37	34
38	40
39	46
40	34
41	28
42	34
43	28
44	28
45	28
46	28
47	34
48	28
49	22
50	28
51	34
52	40
53	28
54	22
55	28
56	40
57	34
58	34
59	28
60	28
61	28
62	28
63	40
64	34
65	28
66	28
67	34
68	34
69	34
70	28
71	28
72	22
73	18
74	22
75	34
76	40
77	40
78	34
79	22
80	18
81	22
82	22
83	22
84	28
85	28
86	22
87	18
88	18
89	18
90	22
91	22
92	28
93	22
94	22
95	28
96	28
97	28
98	28
99	34
100	40
101	34
102	22
103	13
104	13
105	18
106	22
107	28
108	34
109	22
110	28
111	28
112	22
113	28
114	40
115	34
116	22
117	13
118	28
119	28
120	18
121	34
122	34
123	28
124	28
125	22
126	18
127	18
128	18
129	28
130	28
131	22
132	22
133	28
134	22
135	22
136	22
137	22
138	22
139	28
140	34
141	40
142	28
143	22
144	13
145	22
146	28
147	40
148	34
149	22
150	18
151	13
152	18
153	28
154	34
155	28
156	28
157	22
158	28
159	34
160	28
161	22
162	22
163	34
164	40
165	34
166	22
167	28
168	22
169	22
170	22
171	22
172	18
173	18
174	22
175	22
176	28
177	34
178	28
179	34
180	34
181	34
182	22
183	13
184	13
185	22
186	22
187	28
188	22
189	22
190	28
191	28
192	22
193	28
194	28
195	28
196	22
197	22
198	18
199	18
200	18
201	22
202	18
203	13
204	9
205	13
206	22
207	28
208	22
209	22
210	22
211	22
212	22
213	22
214	22
215	22
216	18
217	18
218	18
219	22
220	18
221	18
222	22
223	34
224	28
225	22
226	18
227	13
228	18
229	18
230	13
231	13
232	22
233	28
234	22
235	18
236	13
237	18
238	18
239	13
240	13
241	22
242	28
243	28
244	18
245	9
246	9
247	18
248	22
249	28
250	18
251	18
252	22
253	13
254	13
255	18
256	13
257	22
258	22
259	28
260	28
261	18
262	13
263	18
264	22
265	18
266	22
267	28
268	18
269	13
270	9
271	13
272	18
273	18
274	18
275	22
276	34
277	22
278	22
279	22
280	22
281	22
282	18
283	18
284	22
285	22
286	28
287	22
288	18
289	18
290	18
291	18
292	22
293	22
294	18
295	22
296	28
297	28
298	28
299	22
300	22
301	22
302	18
303	28
304	40
305	40
306	28
307	22
308	34
309	40
310	40
311	40
312	53
313	61
314	76
315	84
316	102
317	111
318	141
319	195
320	219
321	219
322	231
323	269
324	282
325	337
326	426
327	523
328	609
329	719
330	896
331	1043
332	1315
333	1610
334	1688
335	1740
336	1900
337	2094
338	2236
339	2412
340	2592
341	2746
342	3032
343	3262
344	3396
345	3532
346	3774
347	3880
348	4095
349	4315
350	4538
351	4728
352	4959
353	5195
354	5394
355	5515
356	5678
357	5801
358	5801
359	5925
360	6008
361	6008
362	6008
363	6092
364	6092
365	6177
366	6346
367	6219
368	6134
369	6134
370	6092
371	6008
372	5884
373	5719
374	5434
375	5234
376	5076
377	4843
378	4576
379	4389
380	4278
381	4132
382	3987
383	3845
384	3670
385	3429
386	3362
387	3228
388	2968
389	2746
390	2562
391	2501
392	2471
393	2471
394	2353
395	2236
396	2122
397	1982
398	1819
399	1714
400	1636
401	1585
402	1560
403	1485
404	1363
405	1176
406	979
407	796
408	719
409	700
410	663
411	591
412	506
413	442
414	366
415	295
416	295
417	282
418	243
419	184
420	172
421	172
422	151
423	121
424	102
425	84
426	84
427	93
428	93
429	68
430	61
431	61
432	53
433	53
434	61
435	46
436	40
437	28
438	40
439	40
440	28
441	34
442	40
443	34
444	28
445	34
446	46
447	40
448	40
449	34
450	34
451	34
452	40
453	28
454	22
455	18
456	22
457	28
458	22
459	28
460	40
461	40
462	34
463	34
464	34
465	34
466	28
467	40
468	34
469	22
470	22
471	22
472	28
473	40
474	40
475	46
476	34
477	28
478	28
479	34
480	28
481	22
482	28
483	34
484	34
485	28
486	28
487	34
488	28
489	22
490	22
491	18
492	28
493	28
494	34
495	34
496	28
497	34
498	40
499	28
500	28
501	34
502	28
503	22
504	28
505	22
506	13
507	18
508	28
509	40
510	34
511	28
512	18
513	9
514	13
515	22
516	34
517	34
518	34
519	40
520	46
521	28
522	22
523	22
524	28
525	28
526	28
527	34
528	34
529	28
530	22
531	22
532	22
533	28
534	18
535	22
536	22
537	34
538	34
539	22
540	18
541	18
542	28
543	34
544	34
545	40
546	34
547	28
548	22
549	22
550	18
551	18
552	22
553	28
554	22
555	28
556	34
557	28
558	28
559	28
560	28
561	22
562	28
563	34
564	34
565	22
566	28
