Time	Channel A	Channel B
(ms)	(mV)	(V)

-0.88865798	11.10874000	4.92049900
-0.88863798	11.10874000	4.92049900
-0.88861798	11.10874000	4.92049900
-0.88859798	10.31526000	4.92049900
-0.88857798	11.10874000	4.92049900
-0.88855798	11.10874000	4.92049900
-0.88853798	9.52177400	4.92049900
-0.88851798	9.52177400	4.92049900
-0.88849798	11.10874000	4.92049900
-0.88847798	9.52177400	4.92049900
-0.88845798	11.10874000	4.92049900
-0.88843798	11.10874000	4.92049900
-0.88841798	9.52177400	4.92049900
-0.88839798	11.10874000	4.92049900
-0.88837798	11.10874000	4.92049900
-0.88835798	11.10874000	4.92049900
-0.88833798	11.10874000	4.92049900
-0.88831798	10.31526000	4.92049900
-0.88829798	11.10874000	4.92049900
-0.88827798	10.31526000	4.92049900
-0.88825798	11.10874000	4.92049900
-0.88823798	11.10874000	4.92049900
-0.88821798	9.52177400	4.92049900
-0.88819798	11.10874000	4.92049900
-0.88817798	10.31526000	4.92049900
-0.88815798	11.10874000	4.92049900
-0.88813798	11.10874000	4.92049900
-0.88811798	11.10874000	4.92049900
-0.88809798	11.90222000	4.92049900
-0.88807798	11.10874000	4.92049900
-0.88805798	11.10874000	4.92049900
-0.88803798	11.10874000	4.92049900
-0.88801798	11.10874000	4.92049900
-0.88799798	12.69570000	4.92049900
-0.88797798	11.10874000	4.92049900
-0.88795798	11.90222000	4.92049900
-0.88793798	11.10874000	4.92049900
-0.88791798	11.10874000	4.92049900
-0.88789798	11.10874000	4.92049900
-0.88787798	11.10874000	4.92049900
-0.88785798	11.90222000	4.92049900
-0.88783798	10.31526000	4.92049900
-0.88781798	11.10874000	4.92049900
-0.88779798	11.10874000	4.92049900
-0.88777798	11.10874000	4.92049900
-0.88775798	11.10874000	4.92049900
-0.88773798	12.69570000	4.92049900
-0.88771798	11.10874000	4.92049900
-0.88769798	11.10874000	4.92049900
-0.88767798	11.10874000	4.92049900
-0.88765798	11.10874000	4.92049900
-0.88763798	11.10874000	4.92049900
-0.88761798	11.10874000	4.92049900
-0.88759798	11.90222000	4.92049900
-0.88757798	11.10874000	4.92049900
-0.88755798	11.90222000	4.92049900
-0.88753798	12.69570000	4.92049900
-0.88751798	12.69570000	4.92049900
-0.88749798	11.10874000	4.92049900
-0.88747798	11.10874000	4.92049900
-0.88745798	11.90222000	4.92049900
-0.88743798	11.10874000	4.92049900
-0.88741798	11.10874000	4.92049900
-0.88739798	12.69570000	4.92049900
-0.88737798	11.10874000	4.92049900
-0.88735798	11.90222000	4.92049900
-0.88733798	11.10874000	4.92049900
-0.88731798	12.69570000	4.92049900
-0.88729798	11.10874000	4.92049900
-0.88727798	13.48918000	4.92049900
-0.88725798	11.10874000	4.92049900
-0.88723798	12.69570000	4.92049900
-0.88721798	11.90222000	4.92049900
-0.88719798	12.69570000	4.92049900
-0.88717798	11.10874000	4.92049900
-0.88715798	11.10874000	4.92049900
-0.88713798	11.90222000	4.92049900
-0.88711798	12.69570000	4.92049900
-0.88709798	12.69570000	4.92049900
-0.88707798	11.90222000	4.92049900
-0.88705798	11.90222000	4.92049900
-0.88703798	11.10874000	4.92049900
-0.88701798	11.10874000	4.92049900
-0.88699798	11.10874000	4.92049900
-0.88697798	12.69570000	4.92049900
-0.88695798	11.90222000	4.92049900
-0.88693798	12.69570000	4.92049900
-0.88691798	11.10874000	4.92049900
-0.88689798	11.90222000	4.92049900
-0.88687798	11.10874000	4.92049900
-0.88685798	11.90222000	4.92049900
-0.88683798	12.69570000	4.92049900
-0.88681798	11.10874000	4.92049900
-0.88679798	11.10874000	4.92049900
-0.88677798	11.10874000	4.92049900
-0.88675798	12.69570000	4.92049900
-0.88673798	12.69570000	4.92049900
-0.88671798	12.69570000	4.92049900
-0.88669798	12.69570000	4.92049900
-0.88667798	11.10874000	4.92049900
-0.88665798	11.90222000	4.92049900
-0.88663798	11.10874000	4.92049900
-0.88661798	11.10874000	4.92049900
-0.88659798	12.69570000	4.92049900
-0.88657798	12.69570000	4.92049900
-0.88655798	12.69570000	4.92049900
-0.88653798	11.10874000	4.92049900
-0.88651798	11.10874000	4.92049900
-0.88649798	12.69570000	4.92049900
-0.88647798	12.69570000	4.92049900
-0.88645798	12.69570000	4.92049900
-0.88643798	11.90222000	4.92049900
-0.88641798	11.90222000	4.92049900
-0.88639798	11.10874000	4.92049900
-0.88637798	12.69570000	4.92049900
-0.88635798	12.69570000	4.92049900
-0.88633798	11.10874000	4.92049900
-0.88631798	12.69570000	4.92049900
-0.88629798	11.90222000	4.92049900
-0.88627798	12.69570000	4.92049900
-0.88625798	12.69570000	4.92049900
-0.88623798	11.10874000	4.92049900
-0.88621798	11.90222000	4.92049900
-0.88619798	11.10874000	4.92049900
-0.88617798	12.69570000	4.92049900
-0.88615798	11.10874000	4.92049900
-0.88613798	12.69570000	4.92049900
-0.88611798	12.69570000	4.92049900
-0.88609798	12.69570000	4.92049900
-0.88607798	12.69570000	4.92049900
-0.88605798	11.10874000	4.92049900
-0.88603798	12.69570000	4.92049900
-0.88601798	12.69570000	4.92049900
-0.88599798	11.10874000	4.92049900
-0.88597798	11.90222000	4.92049900
-0.88595798	12.69570000	4.92049900
-0.88593798	11.10874000	4.92049900
-0.88591798	13.48918000	4.92049900
-0.88589798	12.69570000	4.92049900
-0.88587798	12.69570000	4.92049900
-0.88585798	12.69570000	4.92049900
-0.88583798	12.69570000	4.92049900
-0.88581798	11.90222000	4.92049900
-0.88579798	14.28571000	4.92049900
-0.88577798	12.69570000	4.92049900
-0.88575798	13.48918000	4.92049900
-0.88573798	12.69570000	4.92049900
-0.88571798	13.48918000	4.92049900
-0.88569798	12.69570000	4.92049900
-0.88567798	12.69570000	4.92049900
-0.88565798	12.69570000	4.92049900
-0.88563798	11.10874000	4.92049900
-0.88561798	14.28571000	4.92049900
-0.88559798	12.69570000	4.92049900
-0.88557798	13.48918000	4.92049900
-0.88555798	12.69570000	4.92049900
-0.88553798	12.69570000	4.92049900
-0.88551798	13.48918000	4.92049900
-0.88549798	12.69570000	4.92049900
-0.88547798	13.48918000	4.92049900
-0.88545798	14.28571000	4.92049900
-0.88543798	12.69570000	4.92049900
-0.88541798	14.28571000	4.92049900
-0.88539798	14.28571000	4.92049900
-0.88537798	12.69570000	4.92049900
-0.88535798	13.48918000	4.92049900
-0.88533798	14.28571000	4.92049900
-0.88531798	14.28571000	4.92049900
-0.88529798	13.48918000	4.92049900
-0.88527798	13.48918000	4.92049900
-0.88525798	12.69570000	4.92049900
-0.88523798	14.28571000	4.92049900
-0.88521798	13.48918000	4.92049900
-0.88519798	12.69570000	4.92049900
-0.88517798	13.48918000	4.92049900
-0.88515798	13.48918000	4.92049900
-0.88513798	14.28571000	4.92049900
-0.88511798	13.48918000	4.92049900
-0.88509798	12.69570000	4.92049900
-0.88507798	13.48918000	4.92049900
-0.88505798	13.48918000	4.92049900
-0.88503798	14.28571000	4.92049900
-0.88501798	13.48918000	4.92049900
-0.88499798	14.28571000	4.92049900
-0.88497798	12.69570000	4.92049900
-0.88495798	13.48918000	4.92049900
-0.88493798	13.48918000	4.92049900
-0.88491798	12.69570000	4.92049900
-0.88489798	14.28571000	4.92049900
-0.88487798	14.28571000	4.92049900
-0.88485798	13.48918000	4.92049900
-0.88483798	14.28571000	4.92049900
-0.88481798	12.69570000	4.92049900
-0.88479798	14.28571000	4.92049900
-0.88477798	14.28571000	4.92049900
-0.88475798	12.69570000	4.92049900
-0.88473798	12.69570000	4.92049900
-0.88471798	13.48918000	4.92049900
-0.88469798	12.69570000	4.92049900
-0.88467798	14.28571000	4.92049900
-0.88465798	13.48918000	4.92049900
-0.88463798	12.69570000	4.92049900
-0.88461798	12.69570000	4.92049900
-0.88459798	14.28571000	4.92049900
-0.88457798	13.48918000	4.92049900
-0.88455798	13.48918000	4.92049900
-0.88453798	13.48918000	4.92049900
-0.88451798	12.69570000	4.92049900
-0.88449798	13.48918000	4.92049900
-0.88447798	13.48918000	4.92049900
-0.88445798	12.69570000	4.92049900
-0.88443798	12.69570000	4.92049900
-0.88441798	12.69570000	4.92049900
-0.88439798	11.90222000	4.92049900
-0.88437798	11.90222000	4.92049900
-0.88435798	11.90222000	4.92049900
-0.88433798	11.90222000	4.92049900
-0.88431798	11.90222000	4.92049900
-0.88429798	13.48918000	4.92049900
-0.88427798	13.48918000	4.92049900
-0.88425798	12.69570000	4.92049900
-0.88423798	13.48918000	4.92049900
-0.88421798	11.90222000	4.92049900
-0.88419798	12.69570000	4.92049900
-0.88417798	12.69570000	4.92049900
-0.88415798	11.90222000	4.92049900
-0.88413798	12.69570000	4.92049900
-0.88411798	12.69570000	4.92049900
-0.88409798	12.69570000	4.92049900
-0.88407798	11.10874000	4.92049900
-0.88405798	11.90222000	4.92049900
-0.88403798	11.90222000	4.92049900
-0.88401798	11.10874000	4.92049900
-0.88399798	12.69570000	4.92049900
-0.88397798	12.69570000	4.92049900
-0.88395798	12.69570000	4.92049900
-0.88393798	12.69570000	4.92049900
-0.88391798	11.10874000	4.92049900
-0.88389798	11.90222000	4.92049900
-0.88387798	12.69570000	4.92049900
-0.88385798	13.48918000	4.92049900
-0.88383798	12.69570000	4.92049900
-0.88381798	11.10874000	4.92049900
-0.88379798	11.10874000	4.92049900
-0.88377798	11.10874000	4.92049900
-0.88375798	12.69570000	4.92049900
-0.88373798	11.10874000	4.92049900
-0.88371798	12.69570000	4.92049900
-0.88369798	11.10874000	4.92049900
-0.88367798	11.90222000	4.92049900
-0.88365798	11.10874000	4.92049900
-0.88363798	11.10874000	4.92049900
-0.88361798	11.10874000	4.92049900
-0.88359798	11.90222000	4.92049900
-0.88357798	11.10874000	4.92049900
-0.88355798	12.69570000	4.92049900
-0.88353798	12.69570000	4.92049900
-0.88351798	12.69570000	4.92049900
-0.88349798	11.10874000	4.92049900
-0.88347798	11.90222000	4.92049900
-0.88345798	11.10874000	4.92049900
-0.88343798	11.10874000	4.92049900
-0.88341798	12.69570000	4.92049900
-0.88339798	11.10874000	4.92049900
-0.88337798	12.69570000	4.92049900
-0.88335798	11.10874000	4.92049900
-0.88333798	12.69570000	4.92049900
-0.88331798	11.10874000	4.92049900
-0.88329798	11.10874000	4.92049900
-0.88327798	11.10874000	4.92049900
-0.88325798	11.10874000	4.92049900
-0.88323798	12.69570000	4.92049900
-0.88321798	11.90222000	4.92049900
-0.88319798	12.69570000	4.92049900
-0.88317798	12.69570000	4.92049900
-0.88315798	12.69570000	4.92049900
-0.88313798	12.69570000	4.92049900
-0.88311798	12.69570000	4.92049900
-0.88309798	11.90222000	4.92049900
-0.88307798	12.69570000	4.92049900
-0.88305798	11.10874000	4.92049900
-0.88303798	11.90222000	4.92049900
-0.88301798	11.10874000	4.92049900
-0.88299798	12.69570000	4.92049900
-0.88297798	12.69570000	4.92049900
-0.88295798	12.69570000	4.92049900
-0.88293798	11.10874000	4.92049900
-0.88291798	12.69570000	4.92049900
-0.88289798	12.69570000	4.92049900
-0.88287798	12.69570000	4.92049900
-0.88285798	12.69570000	4.92049900
-0.88283798	11.90222000	4.92049900
-0.88281798	13.48918000	4.92049900
-0.88279798	12.69570000	4.92049900
-0.88277798	12.69570000	4.92049900
-0.88275798	12.69570000	4.92049900
-0.88273798	12.69570000	4.92049900
-0.88271798	12.69570000	4.92049900
-0.88269798	11.10874000	4.92049900
-0.88267798	12.69570000	4.92049900
-0.88265798	13.48918000	4.92049900
-0.88263798	11.10874000	4.92049900
-0.88261798	12.69570000	4.92049900
-0.88259798	12.69570000	4.92049900
-0.88257798	12.69570000	4.92049900
-0.88255798	11.90222000	4.92049900
-0.88253798	11.10874000	4.92049900
-0.88251798	12.69570000	4.92049900
-0.88249798	12.69570000	4.92049900
-0.88247798	12.69570000	4.92049900
-0.88245798	11.10874000	4.92049900
-0.88243798	12.69570000	4.92049900
-0.88241798	11.90222000	4.92049900
-0.88239798	12.69570000	4.92049900
-0.88237798	12.69570000	4.92049900
-0.88235798	13.48918000	4.92049900
-0.88233798	12.69570000	4.92049900
-0.88231798	11.90222000	4.92049900
-0.88229798	12.69570000	4.92049900
-0.88227798	12.69570000	4.92049900
-0.88225798	12.69570000	4.92049900
-0.88223798	11.90222000	4.92049900
-0.88221798	11.90222000	4.92049900
-0.88219798	11.10874000	4.92049900
-0.88217798	12.69570000	4.92049900
-0.88215798	11.90222000	4.92049900
-0.88213798	11.90222000	4.92049900
-0.88211798	12.69570000	4.92049900
-0.88209798	11.90222000	4.92049900
-0.88207798	12.69570000	4.92049900
-0.88205798	12.69570000	4.92049900
-0.88203798	13.48918000	4.92049900
-0.88201798	13.48918000	4.92049900
-0.88199798	11.90222000	4.92049900
-0.88197798	12.69570000	4.92049900
-0.88195798	11.90222000	4.92049900
-0.88193798	12.69570000	4.92049900
-0.88191798	11.10874000	4.92049900
-0.88189798	12.69570000	4.92049900
-0.88187798	12.69570000	4.92049900
-0.88185798	12.69570000	4.92049900
-0.88183798	11.90222000	4.92049900
-0.88181798	12.69570000	4.92049900
-0.88179798	13.48918000	4.92049900
-0.88177798	12.69570000	4.92049900
-0.88175798	11.90222000	4.92049900
-0.88173798	12.69570000	4.92049900
-0.88171798	12.69570000	4.92049900
-0.88169798	12.69570000	4.92049900
-0.88167798	13.48918000	4.92049900
-0.88165798	12.69570000	4.92049900
-0.88163798	12.69570000	4.92049900
-0.88161798	12.69570000	4.92049900
-0.88159798	12.69570000	4.92049900
-0.88157798	13.48918000	4.92049900
-0.88155798	12.69570000	4.92049900
-0.88153798	12.69570000	4.92049900
-0.88151798	12.69570000	4.92049900
-0.88149798	12.69570000	4.92049900
-0.88147798	12.69570000	4.92049900
-0.88145798	12.69570000	4.92049900
-0.88143798	12.69570000	4.92049900
-0.88141798	14.28571000	4.92049900
-0.88139798	11.90222000	4.92049900
-0.88137798	13.48918000	4.92049900
-0.88135798	12.69570000	4.92049900
-0.88133798	12.69570000	4.92049900
-0.88131798	12.69570000	4.92049900
-0.88129798	13.48918000	4.92049900
-0.88127798	13.48918000	4.92049900
-0.88125798	12.69570000	4.92049900
-0.88123798	11.90222000	4.92049900
-0.88121798	12.69570000	4.92049900
-0.88119798	12.69570000	4.92049900
-0.88117798	12.69570000	4.92049900
-0.88115798	11.10874000	4.92049900
-0.88113798	12.69570000	4.92049900
-0.88111798	13.48918000	4.92049900
-0.88109798	12.69570000	4.92049900
-0.88107798	12.69570000	4.92049900
-0.88105798	12.69570000	4.92049900
-0.88103798	12.69570000	4.92049900
-0.88101798	12.69570000	4.92049900
-0.88099798	12.69570000	4.92049900
-0.88097798	13.48918000	4.92049900
-0.88095798	12.69570000	4.92049900
-0.88093798	12.69570000	4.92049900
-0.88091798	12.69570000	4.92049900
-0.88089798	12.69570000	4.92049900
-0.88087798	12.69570000	4.92049900
-0.88085798	12.69570000	4.92049900
-0.88083798	11.90222000	4.92049900
-0.88081798	12.69570000	4.92049900
-0.88079798	11.10874000	4.92049900
-0.88077798	12.69570000	4.92049900
-0.88075798	11.10874000	4.92049900
-0.88073798	12.69570000	4.92049900
-0.88071798	11.10874000	4.92049900
-0.88069798	11.10874000	4.92049900
-0.88067798	12.69570000	4.92049900
-0.88065798	11.90222000	4.92049900
-0.88063798	11.90222000	4.92049900
-0.88061798	11.10874000	4.92049900
-0.88059798	11.90222000	4.92049900
-0.88057798	11.90222000	4.92049900
-0.88055798	11.90222000	4.92049900
-0.88053798	11.10874000	4.92049900
-0.88051798	11.90222000	4.92049900
-0.88049798	11.10874000	4.92049900
-0.88047798	11.10874000	4.92049900
-0.88045798	11.10874000	4.92049900
-0.88043798	10.31526000	4.92049900
-0.88041798	11.10874000	4.92049900
-0.88039798	11.10874000	4.92049900
-0.88037798	11.10874000	4.92049900
-0.88035798	11.90222000	4.92049900
-0.88033798	11.10874000	4.92049900
-0.88031798	11.10874000	4.92049900
-0.88029798	11.10874000	4.92049900
-0.88027798	11.10874000	4.92049900
-0.88025798	11.10874000	4.92049900
-0.88023798	11.10874000	4.92049900
-0.88021798	11.10874000	4.92049900
-0.88019798	11.10874000	4.92049900
-0.88017798	11.10874000	4.92049900
-0.88015798	11.10874000	4.92049900
-0.88013798	11.10874000	4.92049900
-0.88011798	12.69570000	4.92049900
-0.88009798	10.31526000	4.92049900
-0.88007798	11.90222000	4.92049900
-0.88005798	10.31526000	4.92049900
-0.88003798	11.10874000	4.92049900
-0.88001798	11.10874000	4.92049900
-0.87999798	11.10874000	4.92049900
-0.87997798	11.10874000	4.92049900
-0.87995798	11.10874000	4.92049900
-0.87993798	11.10874000	4.92049900
-0.87991798	11.90222000	4.92049900
-0.87989798	11.10874000	4.92049900
-0.87987798	11.10874000	4.92049900
-0.87985798	11.10874000	4.92049900
-0.87983798	11.90222000	4.92049900
-0.87981798	11.10874000	4.92049900
-0.87979798	12.69570000	4.92049900
-0.87977798	11.10874000	4.92049900
-0.87975798	11.10874000	4.92049900
-0.87973798	11.10874000	4.92049900
-0.87971798	11.90222000	4.92049900
-0.87969798	11.10874000	4.92049900
-0.87967798	11.10874000	4.92049900
-0.87965798	11.10874000	4.92049900
-0.87963798	10.31526000	4.92049900
-0.87961798	11.10874000	4.92049900
-0.87959798	9.52177400	4.92049900
-0.87957798	11.10874000	4.92049900
-0.87955798	11.10874000	4.92049900
-0.87953798	10.31526000	4.92049900
-0.87951798	11.10874000	4.92049900
-0.87949798	10.31526000	4.92049900
-0.87947798	11.90222000	4.92049900
-0.87945798	11.10874000	4.92049900
-0.87943798	10.31526000	4.92049900
-0.87941798	11.10874000	4.92049900
-0.87939798	10.31526000	4.92049900
-0.87937798	9.52177400	4.92049900
-0.87935798	11.10874000	4.92049900
-0.87933798	10.31526000	4.92049900
-0.87931798	11.10874000	4.92049900
-0.87929798	9.52177400	4.92049900
-0.87927798	9.52177400	4.92049900
-0.87925798	9.52177400	4.92049900
-0.87923798	11.10874000	4.92049900
-0.87921798	9.52177400	4.92049900
-0.87919798	10.31526000	4.92049900
-0.87917798	9.52177400	4.92049900
-0.87915798	9.52177400	4.92049900
-0.87913798	10.31526000	4.92049900
-0.87911798	9.52177400	4.92049900
-0.87909798	9.52177400	4.92049900
-0.87907798	9.52177400	4.92049900
-0.87905798	10.31526000	4.92049900
-0.87903798	9.52177400	4.92049900
-0.87901798	9.52177400	4.92049900
-0.87899798	10.31526000	4.92049900
-0.87897798	9.52177400	4.92049900
-0.87895798	10.31526000	4.92049900
-0.87893798	9.52177400	4.92049900
-0.87891798	8.72829300	4.92049900
-0.87889798	9.52177400	4.92049900
-0.87887798	10.31526000	4.92049900
-0.87885798	9.52177400	4.92049900
-0.87883798	11.10874000	4.92049900
-0.87881798	10.31526000	4.92049900
-0.87879798	9.52177400	4.92049900
-0.87877798	11.10874000	4.92049900
-0.87875798	10.31526000	4.92049900
-0.87873798	9.52177400	4.92049900
-0.87871798	9.52177400	4.92049900
-0.87869798	9.52177400	4.92049900
-0.87867798	10.31526000	4.92049900
-0.87865798	9.52177400	4.92049900
-0.87863798	9.52177400	4.92049900
-0.87861798	9.52177400	4.92049900
-0.87859798	10.31526000	4.92049900
-0.87857798	9.52177400	4.92049900
-0.87855798	9.52177400	4.92049900
-0.87853798	9.52177400	4.92049900
-0.87851798	9.52177400	4.92049900
-0.87849798	11.10874000	4.92049900
-0.87847798	10.31526000	4.92049900
-0.87845798	10.31526000	4.92049900
-0.87843798	9.52177400	4.92049900
-0.87841798	10.31526000	4.92049900
-0.87839798	11.10874000	4.92049900
-0.87837798	11.10874000	4.92049900
-0.87835798	11.10874000	4.92049900
-0.87833798	9.52177400	4.92049900
-0.87831798	10.31526000	4.92049900
-0.87829798	11.90222000	4.92049900
-0.87827798	11.10874000	4.92049900
-0.87825798	11.10874000	4.92049900
-0.87823798	11.10874000	4.92049900
-0.87821798	10.31526000	4.92049900
-0.87819798	11.10874000	4.92049900
-0.87817798	11.10874000	4.92049900
-0.87815798	11.10874000	4.92049900
-0.87813798	11.10874000	4.92049900
-0.87811798	11.10874000	4.92049900
-0.87809798	10.31526000	4.92049900
-0.87807798	11.10874000	4.92049900
-0.87805798	11.10874000	4.92049900
-0.87803798	11.10874000	4.92049900
-0.87801798	11.10874000	4.92049900
-0.87799798	11.10874000	4.92049900
-0.87797798	11.10874000	4.92049900
-0.87795798	11.10874000	4.92049900
-0.87793798	11.10874000	4.92049900
-0.87791798	11.10874000	4.92049900
-0.87789798	11.10874000	4.92049900
-0.87787798	11.10874000	4.92049900
-0.87785798	11.10874000	4.92049900
-0.87783798	11.10874000	4.92049900
-0.87781798	11.10874000	4.92049900
-0.87779798	11.10874000	4.92049900
-0.87777798	11.10874000	4.92049900
-0.87775798	11.90222000	4.92049900
-0.87773798	11.10874000	4.92049900
-0.87771798	11.90222000	4.92049900
-0.87769798	11.10874000	4.92049900
-0.87767798	11.10874000	4.92049900
-0.87765798	10.31526000	4.92049900
-0.87763798	11.10874000	4.92049900
-0.87761798	11.10874000	4.92049900
-0.87759798	11.10874000	4.92049900
-0.87757798	11.90222000	4.92049900
-0.87755798	12.69570000	4.92049900
-0.87753798	11.10874000	4.92049900
-0.87751798	11.10874000	4.92049900
-0.87749798	11.10874000	4.92049900
-0.87747798	11.10874000	4.92049900
-0.87745798	11.10874000	4.92049900
-0.87743798	11.10874000	4.92049900
-0.87741798	11.10874000	4.92049900
-0.87739798	11.10874000	4.92049900
-0.87737798	11.10874000	4.92049900
-0.87735798	12.69570000	4.92049900
-0.87733798	11.10874000	4.92049900
-0.87731798	11.10874000	4.92049900
-0.87729798	10.31526000	4.92049900
-0.87727798	11.10874000	4.92049900
-0.87725798	11.10874000	4.92049900
-0.87723798	11.90222000	4.92049900
-0.87721798	11.10874000	4.92049900
-0.87719798	10.31526000	4.92049900
-0.87717798	11.10874000	4.92049900
-0.87715798	12.69570000	4.92049900
-0.87713798	11.10874000	4.92049900
-0.87711798	11.10874000	4.92049900
-0.87709798	11.10874000	4.92049900
-0.87707798	12.69570000	4.92049900
-0.87705798	11.10874000	4.92049900
-0.87703798	11.10874000	4.92049900
-0.87701798	11.10874000	4.92049900
-0.87699798	11.10874000	4.92049900
-0.87697798	11.10874000	4.92049900
-0.87695798	12.69570000	4.92049900
-0.87693798	11.90222000	4.92049900
-0.87691798	12.69570000	4.92049900
-0.87689798	11.10874000	4.92049900
-0.87687798	11.90222000	4.92049900
-0.87685798	12.69570000	4.92049900
-0.87683798	11.10874000	4.92049900
-0.87681798	12.69570000	4.92049900
-0.87679798	11.10874000	4.92049900
-0.87677798	12.69570000	4.92049900
-0.87675798	11.10874000	4.92049900
-0.87673798	11.90222000	4.92049900
-0.87671798	11.10874000	4.92049900
-0.87669798	11.10874000	4.92049900
-0.87667798	12.69570000	4.92049900
-0.87665798	11.90222000	4.92049900
-0.87663798	11.10874000	4.92049900
-0.87661798	11.10874000	4.92049900
-0.87659798	11.10874000	4.92049900
-0.87657798	11.90222000	4.92049900
-0.87655798	12.69570000	4.92049900
-0.87653798	11.90222000	4.92049900
-0.87651798	12.69570000	4.92049900
-0.87649798	12.69570000	4.92049900
-0.87647798	12.69570000	4.92049900
-0.87645798	12.69570000	4.92049900
-0.87643798	11.90222000	4.92049900
-0.87641798	11.10874000	4.92049900
-0.87639798	12.69570000	4.92049900
-0.87637798	12.69570000	4.92049900
-0.87635798	12.69570000	4.92049900
-0.87633798	12.69570000	4.92049900
-0.87631798	12.69570000	4.92049900
-0.87629798	12.69570000	4.92049900
-0.87627798	11.10874000	4.92049900
-0.87625798	11.10874000	4.92049900
-0.87623798	12.69570000	4.92049900
-0.87621798	12.69570000	4.92049900
-0.87619798	13.48918000	4.92049900
-0.87617798	12.69570000	4.92049900
-0.87615798	12.69570000	4.92049900
-0.87613798	12.69570000	4.92049900
-0.87611798	12.69570000	4.92049900
-0.87609798	12.69570000	4.92049900
-0.87607798	11.10874000	4.92049900
-0.87605798	12.69570000	4.92049900
-0.87603798	11.10874000	4.92049900
-0.87601798	12.69570000	4.92049900
-0.87599798	12.69570000	4.92049900
-0.87597798	12.69570000	4.92049900
-0.87595798	12.69570000	4.92049900
-0.87593798	12.69570000	4.92049900
-0.87591798	12.69570000	4.92049900
-0.87589798	12.69570000	4.92049900
-0.87587798	11.10874000	4.92049900
-0.87585798	11.90222000	4.92049900
-0.87583798	13.48918000	4.92049900
-0.87581798	12.69570000	4.92049900
-0.87579798	12.69570000	4.92049900
-0.87577798	11.90222000	4.92049900
-0.87575798	13.48918000	4.92049900
-0.87573798	12.69570000	4.92049900
-0.87571798	12.69570000	4.92049900
-0.87569798	12.69570000	4.92049900
-0.87567798	12.69570000	4.92049900
-0.87565798	12.69570000	4.92049900
-0.87563798	12.69570000	4.92049900
-0.87561798	12.69570000	4.92049900
-0.87559798	12.69570000	4.92049900
-0.87557798	12.69570000	4.92049900
-0.87555798	12.69570000	4.92049900
-0.87553798	12.69570000	4.92049900
-0.87551798	11.10874000	4.92049900
-0.87549798	11.90222000	4.92049900
-0.87547798	14.28571000	4.92049900
-0.87545798	12.69570000	4.92049900
-0.87543798	12.69570000	4.92049900
-0.87541798	13.48918000	4.92049900
-0.87539798	12.69570000	4.92049900
-0.87537798	11.10874000	4.92049900
-0.87535798	11.90222000	4.92049900
-0.87533798	12.69570000	4.92049900
-0.87531798	12.69570000	4.92049900
-0.87529798	13.48918000	4.92049900
-0.87527798	12.69570000	4.92049900
-0.87525798	11.90222000	4.92049900
-0.87523798	14.28571000	4.92049900
-0.87521798	11.90222000	4.92049900
-0.87519798	12.69570000	4.92049900
-0.87517798	12.69570000	4.92049900
-0.87515798	12.69570000	4.92049900
-0.87513798	12.69570000	4.92049900
-0.87511798	12.69570000	4.92049900
-0.87509798	12.69570000	4.92049900
-0.87507798	13.48918000	4.92049900
-0.87505798	11.10874000	4.92049900
-0.87503798	11.90222000	4.92049900
-0.87501798	12.69570000	4.92049900
-0.87499798	11.10874000	4.92049900
-0.87497798	12.69570000	4.92049900
-0.87495798	11.10874000	4.92049900
-0.87493798	12.69570000	4.92049900
-0.87491798	13.48918000	4.92049900
-0.87489798	12.69570000	4.92049900
-0.87487798	13.48918000	4.92049900
-0.87485798	11.90222000	4.92049900
-0.87483798	12.69570000	4.92049900
-0.87481798	11.90222000	4.92049900
-0.87479798	12.69570000	4.92049900
-0.87477798	12.69570000	4.92049900
-0.87475798	13.48918000	4.92049900
-0.87473798	11.90222000	4.92049900
-0.87471798	11.90222000	4.92049900
-0.87469798	13.48918000	4.92049900
-0.87467798	12.69570000	4.92049900
-0.87465798	13.48918000	4.92049900
-0.87463798	11.10874000	4.92049900
-0.87461798	12.69570000	4.92049900
-0.87459798	12.69570000	4.92049900
-0.87457798	12.69570000	4.92049900
-0.87455798	12.69570000	4.92049900
-0.87453798	12.69570000	4.92049900
-0.87451798	12.69570000	4.92049900
-0.87449798	12.69570000	4.92049900
-0.87447798	12.69570000	4.92049900
-0.87445798	11.90222000	4.92049900
-0.87443798	12.69570000	4.92049900
-0.87441798	11.10874000	4.92049900
-0.87439798	11.90222000	4.92049900
-0.87437798	11.10874000	4.92049900
-0.87435798	12.69570000	4.92049900
-0.87433798	12.69570000	4.92049900
-0.87431798	11.90222000	4.92049900
-0.87429798	12.69570000	4.92049900
-0.87427798	11.90222000	4.92049900
-0.87425798	12.69570000	4.92049900
-0.87423798	12.69570000	4.92049900
-0.87421798	12.69570000	4.92049900
-0.87419798	11.90222000	4.92049900
-0.87417798	12.69570000	4.92049900
-0.87415798	13.48918000	4.92049900
-0.87413798	11.10874000	4.92049900
-0.87411798	12.69570000	4.92049900
-0.87409798	12.69570000	4.92049900
-0.87407798	12.69570000	4.92049900
-0.87405798	13.48918000	4.92049900
-0.87403798	11.90222000	4.92049900
-0.87401798	12.69570000	4.92049900
-0.87399798	13.48918000	4.92049900
-0.87397798	12.69570000	4.92049900
