1	22
2	22
3	22
4	18
5	13
6	18
7	28
8	22
9	18
10	22
11	13
12	13
13	18
14	22
15	22
16	18
17	18
18	22
19	28
20	28
21	22
22	18
23	13
24	9
25	9
26	13
27	18
28	18
29	22
30	34
31	22
32	13
33	13
34	18
35	22
36	28
37	28
38	22
39	18
40	18
41	18
42	18
43	22
44	22
45	22
46	22
47	18
48	18
49	22
50	22
51	22
52	28
53	22
54	18
55	18
56	22
57	22
58	18
59	18
60	18
61	18
62	18
63	22
64	18
65	13
66	18
67	22
68	18
69	18
70	18
71	22
72	22
73	18
74	18
75	22
76	22
77	22
78	18
79	13
80	9
81	13
82	22
83	22
84	22
85	22
86	18
87	18
88	13
89	9
90	13
91	18
92	18
93	18
94	13
95	18
96	28
97	28
98	18
99	18
100	18
101	22
102	22
103	22
104	18
105	18
106	18
107	22
108	28
109	22
110	13
111	13
112	18
113	18
114	22
115	22
116	22
117	18
118	18
119	18
120	18
121	18
122	13
123	18
124	22
125	28
126	22
127	13
128	13
129	13
130	18
131	13
132	13
133	18
134	18
135	18
136	18
137	18
138	18
139	13
140	13
141	18
142	18
143	18
144	18
145	13
146	18
147	13
148	18
149	18
150	18
151	18
152	22
153	22
154	18
155	13
156	13
157	13
158	18
159	22
160	22
161	18
162	22
163	22
164	18
165	18
166	18
167	22
168	18
169	13
170	13
171	18
172	18
173	18
174	18
175	28
176	34
177	28
178	22
179	18
180	22
181	22
182	28
183	34
184	28
185	22
186	28
187	34
188	28
189	34
190	34
191	40
192	34
193	34
194	46
195	53
196	61
197	61
198	61
199	61
200	61
201	61
202	68
203	61
204	61
205	68
206	84
207	93
208	102
209	93
210	102
211	111
212	121
213	141
214	141
215	130
216	130
217	151
218	184
219	195
220	207
221	256
222	282
223	295
224	282
225	269
226	282
227	295
228	337
229	366
230	396
231	411
232	426
233	474
234	506
235	490
236	506
237	557
238	591
239	627
240	681
241	700
242	700
243	776
244	855
245	896
246	875
247	896
248	937
249	958
250	937
251	937
252	1000
253	1065
254	1109
255	1199
256	1268
257	1339
258	1411
259	1436
260	1460
261	1485
262	1460
263	1485
264	1585
265	1610
266	1688
267	1740
268	1740
269	1846
270	1846
271	1873
272	1900
273	2010
274	2037
275	2010
276	2122
277	2122
278	2122
279	2207
280	2207
281	2207
282	2236
283	2265
284	2323
285	2412
286	2441
