1	645
2	645
3	645
4	645
5	700
6	757
7	855
8	815
9	719
10	757
11	958
12	1065
13	1154
14	1087
15	1065
16	1043
17	1222
18	1245
19	1363
20	1222
21	1315
22	1363
23	1485
24	1460
25	1436
26	1436
27	1387
28	1510
29	1610
30	1610
31	1534
32	1485
33	1534
34	1688
35	1793
36	1819
37	1766
38	1900
39	2010
40	2010
41	2094
42	2065
43	2150
44	2265
45	2294
46	2323
47	2323
48	2353
49	2323
50	2323
51	2353
52	2382
53	2412
54	2323
55	2236
56	2236
57	2265
58	2236
59	2323
60	2294
61	2412
62	2441
63	2471
64	2471
65	2412
66	2441
67	2501
68	2592
69	2746
70	2809
71	2809
72	2778
73	2715
74	2684
75	2715
76	2746
77	2715
78	2746
79	2746
80	2623
81	2562
82	2562
83	2562
84	2471
85	2501
86	2531
87	2531
88	2501
89	2441
90	2265
91	2236
92	2236
93	2265
94	2382
95	2471
96	2441
97	2382
98	2236
99	2207
100	2122
101	2037
102	1955
103	1900
104	1846
105	1873
106	1766
107	1560
108	1436
109	1387
110	1315
111	1222
112	1176
113	1109
114	1065
115	1065
116	1022
117	796
118	574
119	557
120	574
121	574
122	506
123	396
124	269
125	184
126	151
127	162
128	130
129	102
130	93
131	61
132	40
133	40
134	28
135	18
136	22
137	22
138	18
139	18
140	18
141	22
142	22
143	28
144	46
145	46
146	40
147	40
148	46
149	61
150	61
151	93
152	141
153	141
154	141
155	151
156	184
157	219
158	269
159	309
160	309
161	366
162	490
163	540
164	540
165	719
166	855
167	835
168	979
169	1087
170	1065
171	1043
172	1131
173	1199
174	1245
175	1315
176	1363
177	1363
178	1436
179	1560
180	1534
181	1585
182	1688
183	1714
184	1793
185	1873
186	1873
187	1819
188	1846
189	2010
190	2065
191	2010
192	1955
193	1846
194	1793
195	1766
196	1793
197	1714
198	1714
199	1793
200	1793
201	1688
202	1610
203	1460
204	1339
205	1411
206	1436
207	1292
208	1176
209	1268
210	1268
211	1109
212	1000
213	916
214	835
215	776
216	700
217	645
218	523
219	506
220	396
221	323
222	323
223	337
224	282
225	231
226	207
227	184
228	162
229	162
230	130
231	111
232	76
233	61
234	53
235	40
236	46
237	40
238	28
239	13
240	13
241	18
242	18
243	13
244	9
245	9
246	18
247	9
248	9
249	13
250	18
251	18
252	18
253	18
254	22
255	34
256	34
257	53
258	76
259	93
260	93
261	121
262	102
263	172
264	219
265	256
266	337
267	351
268	458
269	490
270	700
271	776
272	776
273	835
274	1000
275	1154
276	1268
277	1387
278	1436
279	1485
280	1585
281	1714
282	1610
283	1610
284	1714
285	1793
286	1873
287	2037
288	2065
289	2010
290	1982
291	2065
292	2065
293	2037
294	2150
295	2236
296	2207
297	2265
298	2236
299	2207
300	2207
301	2236
302	2236
303	2122
304	2207
305	2207
306	2065
307	1982
308	1927
309	1766
310	1714
311	1688
312	1662
313	1485
314	1292
315	1222
316	1199
317	1222
318	1176
319	1131
320	1043
321	916
322	855
323	757
324	591
325	474
326	351
327	309
328	351
329	351
330	295
331	207
332	172
333	111
334	102
335	102
336	102
337	93
338	76
339	53
340	46
341	28
342	22
343	18
344	22
345	18
346	18
347	13
348	13
349	9
350	13
351	18
352	18
353	18
354	28
355	34
356	40
357	46
358	84
359	130
360	162
361	184
362	231
363	282
364	337
365	426
366	506
367	540
368	557
369	627
370	757
371	855
372	937
373	1000
374	1043
375	1154
376	1315
377	1534
378	1662
379	1610
380	1610
381	1662
382	1766
383	1873
384	1873
385	1819
386	1900
387	1955
388	1900
389	1900
390	1955
391	1982
392	2037
393	2122
394	2094
395	1955
396	1982
397	2122
398	2122
399	2122
400	2207
401	2207
402	2207
403	2353
404	2382
405	2323
406	2294
407	2353
408	2323
409	2294
410	2294
411	2236
412	2207
413	2294
414	2382
415	2441
416	2471
417	2471
418	2382
419	2382
420	2531
421	2623
422	2653
423	2746
424	2778
425	2715
426	2746
427	2746
428	2653
429	2562
430	2592
431	2653
432	2684
433	2623
434	2531
435	2471
436	2412
437	2353
438	2353
439	2323
440	2323
441	2294
442	2323
443	2353
444	2294
445	2207
446	2037
447	1982
448	1982
449	2010
450	2010
451	1955
452	1927
453	1846
454	1662
455	1585
456	1534
457	1560
458	1585
459	1662
460	1688
461	1510
462	1436
463	1411
464	1387
465	1460
466	1534
467	1560
468	1436
469	1460
470	1339
471	1154
472	1087
473	1131
474	1087
475	1109
476	1154
477	1176
478	916
479	835
480	776
481	757
482	757
483	776
484	738
485	663
486	591
487	540
488	381
489	337
490	426
491	411
492	337
493	366
494	295
495	219
496	184
497	172
498	162
499	151
500	184
501	162
502	121
503	141
504	111
505	84
506	93
507	93
508	76
509	61
510	76
511	93
512	53
513	68
514	46
515	46
516	40
517	61
518	61
519	53
520	53
521	53
522	28
523	22
524	28
525	22
526	9
527	22
528	22
529	22
530	13
531	18
532	13
533	9
534	18
535	9
536	9
537	18
538	13
539	13
540	9
541	18
542	13
543	13
544	9
545	18
546	13
547	9
548	9
549	13
550	9
551	9
552	13
553	13
554	13
555	18
556	28
557	22
558	34
559	22
560	22
561	22
562	13
563	13
564	9
